116	BDR	4	2026-08	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
117	BDR	4	2026-09	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
118	BDR	4	2026-10	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
119	BDR	4	2026-11	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
120	BDR	4	2026-12	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
121	BDR	5	2026-01	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
122	BDR	5	2026-02	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
123	BDR	5	2026-03	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
124	BDR	5	2026-04	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
125	BDR	5	2026-05	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
126	BDR	5	2026-06	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
127	BDR	5	2026-07	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
128	BDR	5	2026-08	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
129	BDR	5	2026-09	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
130	BDR	5	2026-10	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
131	BDR	5	2026-11	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
132	BDR	5	2026-12	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
133	BDR	6	2026-01	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
134	BDR	6	2026-02	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
135	BDR	6	2026-03	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
136	BDR	6	2026-04	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
137	BDR	6	2026-05	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
138	BDR	6	2026-06	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
139	BDR	6	2026-07	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
140	BDR	6	2026-08	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
141	BDR	6	2026-09	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
142	BDR	6	2026-10	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
143	BDR	6	2026-11	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
144	BDR	6	2026-12	0.00	2026-03-23 05:43:38.447+00	2026-03-23 05:43:38.447+00
\.


